time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
6.4679e-05,0,-6.48564,5.49753,8.49718,-0.0116583,0.00423127,0.00354505,0.0156314,0,0,0
6.4679e-05,1,10.4154,-13.3139,5.49498,0.0478056,-0.097511,-0.000787373,17.7976,0,0,0
6.4679e-05,2,-0.498221,-3.50072,8.50056,-0.00317565,0.00544737,0.00148521,2.00056,0,0,0
6.4679e-05,3,5.47844,-6.48605,1.49403,0.0116619,-0.00627823,-4.06168e-05,5.72703,0,0,0
6.4679e-05,4,-11.4237,12.5221,4.49604,-0.0418475,-0.00385737,-0.000241553,0.0822178,0,0,0
6.4679e-05,5,-0.432365,2.50709,1.48697,-0.0377526,-0.00379868,-0.00227693,3.19102,0,0,0
0.154446,0,-6.48634,5.49779,8.49738,-0.011279,0.00415978,0.00343346,5.37495,0,0,0
0.154446,1,10.4171,-13.3187,5.49498,0.0431095,-0.0913288,-0.000736263,17.5538,0,0,0
0.154446,2,-0.498398,-3.50034,8.50062,-0.00231618,0.00414425,0.00142429,2.00062,0,0,0
0.154446,3,5.47916,-6.48641,1.49403,0.0113712,-0.00609934,-2.40069e-05,5.72703,0,0,0
0.154446,4,-11.4263,12.5218,4.49604,-0.0406488,-0.00374687,-0.000221418,15.7928,0,0,0
0.154446,5,-0.434729,2.50687,1.48687,-0.0369747,-0.00364638,-0.00217791,3.19002,0,0,0
0.295485,0,-6.48706,5.49802,8.49754,-0.0110073,0.0039951,0.00223506,5.37495,0,0,0
0.295485,1,10.4196,-13.3241,5.49497,0.0420265,-0.0887865,-0.000514677,17.5597,0,0,0
0.295485,2,-0.498506,-3.50005,8.5007,-0.0020697,0.00396624,0.00139514,2.0007,0,0,0
0.295485,3,5.47986,-6.48675,1.49403,0.0110786,-0.00593623,-5.40433e-06,5.72813,0,0,0
0.295485,4,-11.4287,12.5212,4.49603,-0.0388886,-0.00459763,-0.000345449,15.7947,0,0,0
0.295485,5,-0.438791,2.50647,1.48677,-0.0336421,-0.00330609,-0.00208276,3.18829,0,0,0
0.442882,0,-6.48775,5.49822,8.4976,-0.010679,0.00375473,-0.00430267,5.37558,0,0,0
0.442882,1,10.4213,-13.3285,5.49508,0.0384907,-0.0831249,0.00256791,17.5597,0,0,0
0.442882,2,-0.498899,-3.49948,8.50077,-0.00278659,0.00477274,0.00083666,2.00077,0,0,0
