time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
0.000287622,0,17.5091,-16.4961,9.51206,0.00368824,-0.0112097,0.00071265,0.0156052,0,0,0
0.000287622,1,16.4922,-16.4361,1.48037,0.00889576,-0.0392991,0.00144881,0.0673187,0,0,0
0.000287622,2,20.3368,-13.3766,4.45908,0.0893937,-0.0714343,0.0166981,0.208648,0,0,0
0.000287622,3,14.4686,-12.3739,5.55321,0.0262129,-0.0655129,-0.0246683,0.140448,0,0,0
0.000287622,4,16.5187,-1.4947,5.51055,0.00428742,0.000401569,-0.00134741,0.0221026,0,0,0
0.000287622,5,18.4953,-7.46797,4.55918,0.021343,-0.0193129,-0.032211,31.0091,0,0,0
0.146705,0,17.5094,-16.497,9.5121,0.00376933,-0.011142,0.000658839,32.0248,0,0,0
0.146705,1,16.4927,-16.4385,1.48045,0.00859391,-0.0384327,0.00143328,8.33182,0,0,0
0.146705,2,20.3422,-13.3806,4.45998,0.0873547,-0.0693174,0.016103,23.926,0,0,0
0.146705,3,14.47,-12.3779,5.55201,0.02538,-0.0640996,-0.0241172,24.9251,0,0,0
0.146705,4,16.519,-1.4946,5.51048,0.00396276,0.000510595,-0.00132739,10.5056,0,0,0
0.146705,5,18.4966,-7.46901,4.55754,0.0205832,-0.0185289,-0.0313164,19.0528,0,0,0
0.299252,0,17.5098,-16.4982,9.51213,0.0031761,-0.00981587,0.000608656,20.6027,0,0,0
0.299252,1,16.4933,-16.4409,1.48052,0.00862856,-0.0373209,0.00145211,7.67516,0,0,0
0.299252,2,20.3473,-13.3845,4.46083,0.0853081,-0.067352,0.0156044,23.9297,0,0,0
0.299252,3,14.4709,-12.3814,5.55086,0.0226253,-0.0609169,-0.0234681,15.4659,0,0,0
0.299252,4,16.5193,-1.49457,5.51042,0.00376049,0.000436634,-0.00131162,10.5059,0,0,0
0.299252,5,18.4978,-7.47002,4.55599,0.0198041,-0.0178273,-0.0306286,31.1445,0,0,0
0.454409,0,17.5099,-16.4983,9.51216,0.00341317,-0.0104168,0.000452797,20.1104,0,0,0
0.454409,1,16.494,-16.444,1.4806,0.00972848,-0.0376938,0.00151076,7.32882,0,0,0
0.454409,2,20.3505,-13.3867,4.46166,0.0762394,-0.0592797,0.0154017,23.9321,0,0,0
0.454409,3,14.4728,-12.3856,5.54968,0.0239835,-0.0610036,-0.0231694,15.604,0,0,0
0.454409,4,16.5195,-1.49457,5.51036,0.00344294,0.000255321,-0.00130196,10.5061,0,0,0
0.454409,5,18.499,-7.47101,4.55472,0.0190364,-0.0171749,-0.0301596,31.1456,0,0,0
0.613956,0,17.5102,-16.499,9.51214,0.00360642,-0.0102326,-0.00241381,31.2185,0,0,0
0.613956,1,16.4941,-16.4457,1.48072,0.0078425,-0.0345188,0.00381031,7.32952,0,0,0
0.613956,2,20.3571,-13.3922,4.46167,0.0818752,-0.0646385,0.0157833,23.9368,0,0,0
0.613956,3,14.4742,-12.3892,5.54866,0.0231625,-0.0592385,-0.0258678,26.0138,0,0,0
0.613956,4,16.5197,-1.49447,5.5103,0.00327231,0.000388936,-0.00151394,10.5063,0,0,0
0.613956,5,18.499,-7.47101,4.55472,0.0190364,-0.0171749,-0.0301596,31.1467,0,0,0
0.805567,0,17.5105,-16.5001,9.51231,0.00242118,-0.00849804,-0.0145226,9.50214,0,0,0
0.805567,1,16.4947,-16.448,1.48111,0.00857715,-0.0346019,0.0127839,30.1163,0,0,0
0.805567,2,20.3618,-13.3959,4.46263,0.0783883,-0.061447,0.0158638,23.9401,0,0,0
0.805567,3,14.4754,-12.3928,5.54742,0.0215583,-0.0570631,-0.0310514,5.95875,0,0,0
0.805567,4,16.5201,-1.49443,5.51015,0.00314355,0.00034257,-0.00586987,10.5066,0,0,0
0.805567,5,18.5012,-7.47296,4.55117,0.0168772,-0.0166725,-0.0373872,31.1477,0,0,0
0.949003,0,17.5104,-16.5001,9.51225,0.000996928,-0.00743203,-0.0364411,20.1116,0,0,0
0.949003,1,16.495,-16.4498,1.48231,0.00799134,-0.0332525,0.0290503,30.1174,0,0,0
0.949003,2,20.3656,-13.3988,4.46477,0.0739951,-0.0570229,0.0156939,23.9401,0,0,0
0.949003,3,14.4761,-12.3955,5.54642,0.0178642,-0.0520415,-0.0408826,5.9577,0,0,0
0.949003,4,16.5202,-1.49424,5.50968,0.00222998,0.00112455,-0.0184389,10.5066,0,0,0
0.949003,5,18.502,-7.47414,4.54958,0.0146968,-0.0176228,-0.0395623,31.1487,0,0,0
1.11916,0,17.51,-16.5001,9.5126,-0.00337734,-0.00274549,-0.0595804,20.1112,0,0,0
1.11916,1,16.4948,-16.4514,1.48512,0.00812943,-0.0329016,0.0587974,30.1179,0,0,0
1.11916,2,20.3697,-13.4039,4.46741,0.0716296,-0.060634,0.0173878,23.9453,0,0,0
1.11916,3,14.477,-12.3987,5.54378,0.0142972,-0.0468449,-0.0517965,15.6092,0,0,0
1.11916,4,16.52,-1.49382,5.50915,-0.000414339,0.00345353,-0.0368629,10.5063,0,0,0
1.11916,5,18.5023,-7.47577,4.54751,0.0106565,-0.0203586,-0.0373794,31.1493,0,0,0
1.29159,0,17.509,-16.4994,9.51069,-0.0124145,0.00655607,-0.0915084,20.602,0,0,0
1.29159,1,16.4938,-16.4522,1.48949,0.00790419,-0.0324682,0.0988933,29.3275,0,0,0
1.29159,2,20.3715,-13.4083,4.47229,0.0620116,-0.0608389,0.0208396,23.9457,0,0,0
1.29159,3,14.4763,-12.3997,5.552,0.0040396,-0.034688,-0.0744975,15.6112,0,0,0
1.29159,4,16.5191,-1.49263,5.51079,-0.00706435,0.00985955,-0.0635362,8.14324,0,0,0
1.29159,5,18.5015,-7.47833,4.54723,0.00391007,-0.0256261,-0.0303762,31.1485,0,0,0
1.45863,0,17.5064,-16.4972,9.50893,-0.031043,0.0250911,-0.128543,20.5983,0,0,0
1.45863,1,16.4905,-16.4521,1.5039,0.00445438,-0.0273302,0.151872,29.3226,0,0,0
1.45863,2,20.3712,-13.4161,4.471,0.0482407,-0.0719922,0.0278151,23.9431,0,0,0
1.45863,3,14.4703,-12.3957,5.55565,-0.026306,-0.00335835,-0.0943151,15.6049,0,0,0
1.45863,4,16.518,-1.49121,5.50617,-0.0161147,0.0182367,-0.0950978,10.5033,0,0,0
1.45863,5,18.4991,-7.48227,4.54756,-0.00695066,-0.0343156,-0.0207156,31.1485,0,0,0
1.62628,0,17.4983,-16.4898,9.49932,-0.0651573,0.0591161,-0.160901,9.49661,0,0,0
1.62628,1,16.4846,-16.4482,1.50443,-0.00378356,-0.0200143,0.198542,29.3155,0,0,0
1.62628,2,20.3695,-13.4266,4.47352,0.0332784,-0.089771,0.0399608,23.9384,0,0,0
1.62628,3,14.4692,-12.3967,5.5396,-0.038144,0.00810563,-0.123862,5.95444,0,0,0
1.62628,4,16.5112,-1.48421,5.50111,-0.0466672,0.0484262,-0.12779,9.11987,0,0,0
1.62628,5,18.494,-7.4886,4.54601,-0.0243607,-0.0492226,-0.00804341,31.1457,0,0,0
1.78782,0,17.4885,-16.4804,9.48376,-0.105573,0.097795,-0.190073,9.46654,0,0,0
1.78782,1,16.4752,-16.4409,1.52767,-0.0180349,-0.00656065,0.261727,30.106,0,0,0
1.78782,2,20.363,-13.4404,4.47213,0.00540021,-0.114055,0.058109,23.9281,0,0,0
1.78782,3,14.4588,-12.3883,5.53101,-0.0803402,0.0488919,-0.143632,5.94439,0,0,0
1.78782,4,16.5096,-1.48246,5.49507,-0.0569276,0.0579911,-0.158303,9.11751,0,0,0
1.78782,5,18.4856,-7.4972,4.54344,-0.0512275,-0.0694361,0.00580544,31.14,0,0,0
1.97214,0,17.4741,-16.4664,9.47042,-0.157445,0.145697,-0.213634,9.44595,0,0,0
1.97214,1,16.4644,-16.4325,1.54436,-0.0281768,0.00163394,0.330954,30.0919,0,0,0
