time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
6.4115e-05,0,17.5001,-16.4789,9.49755,0.0105548,-0.0162363,0.00332823,32.1626,0,0,0
6.4115e-05,1,17.5003,-1.47095,5.50559,0.0107348,-0.018933,-0.000793027,0.0309544,0,0,0
6.4115e-05,2,13.4046,-13.3259,5.51794,0.0544143,-0.0912595,-0.010388,26.0782,0,0,0
6.4115e-05,3,20.4375,-12.4671,5.49677,0.0426266,-0.0184591,-0.00167141,33.1875,0,0,0
6.4115e-05,4,17.4894,-16.4333,1.49101,0.0110479,-0.0408259,-0.000536141,31.8859,0,0,0
6.4115e-05,5,16.428,-7.45441,3.47517,0.0450022,-0.0242868,0.0068638,0.0936953,0,0,0
0.147407,0,17.5006,-16.4797,9.49772,0.0095993,-0.0152248,0.00323404,20.091,0,0,0
0.147407,1,17.501,-1.47214,5.50555,0.0103929,-0.0186111,-0.000784969,20.2973,0,0,0
0.147407,2,13.4061,-13.3296,5.5175,0.0465141,-0.0825116,-0.00951298,22.322,0,0,0
0.147407,3,20.4407,-12.4688,5.49668,0.0433392,-0.0199109,-0.00163502,21.4034,0,0,0
0.147407,4,17.4896,-16.4365,1.491,0.00689386,-0.0330598,-0.000461414,20.067,0,0,0
0.147407,5,16.4317,-7.45662,3.47516,0.0461173,-0.0256647,0.00697341,9.19251,0,0,0
0.318262,0,17.5013,-16.4809,9.49789,0.00979072,-0.0153482,0.00313876,20.5107,0,0,0
0.318262,1,17.5018,-1.47348,5.50551,0.0107525,-0.0189586,-0.000778742,16.1797,0,0,0
0.318262,2,13.4142,-13.342,5.51693,0.0513181,-0.0853758,-0.00894119,21.5648,0,0,0
0.318262,3,20.443,-12.4696,5.49662,0.0410074,-0.0180172,-0.00209264,22.3883,0,0,0
0.318262,4,17.4903,-16.4378,1.49096,0.00975292,-0.0378912,-0.000322857,31.8692,0,0,0
0.318262,5,16.4347,-7.45813,3.47555,0.0451781,-0.0246825,0.0066178,7.20674,0,0,0
0.470721,0,17.5019,-16.4818,9.49805,0.00949129,-0.0149645,0.00293388,20.0939,0,0,0
0.470721,1,17.503,-1.47552,5.50547,0.00959048,-0.0171508,-0.000839864,18.9171,0,0,0
0.470721,2,13.4144,-13.3428,5.51661,0.052364,-0.0881818,-0.00992323,21.5649,0,0,0
0.470721,3,20.448,-12.472,5.49643,0.0388666,-0.0177944,-0.00770529,21.3213,0,0,0
0.470721,4,17.491,-16.4406,1.49095,0.0102465,-0.038776,-0.000259912,31.4961,0,0,0
0.470721,5,16.438,-7.46027,3.47618,0.0454438,-0.0259113,0.00614516,6.33281,0,0,0
0.623481,0,17.5024,-16.4826,9.49814,0.0085665,-0.0137969,-0.000545563,11.1675,0,0,0
0.623481,1,17.5034,-1.4763,5.50523,0.0085549,-0.0158275,-0.00322867,20.2956,0,0,0
0.623481,2,13.4198,-13.3518,5.51602,0.0468027,-0.0786321,-0.0108987,22.164,0,0,0
0.623481,3,20.4505,-12.4731,5.49564,0.0375473,-0.0169356,-0.021925,9.84056,0,0,0
0.623481,4,17.4921,-16.4445,1.49106,0.00940031,-0.0347898,0.00157678,31.874,0,0,0
0.623481,5,16.4401,-7.46132,3.4762,0.041938,-0.0237807,0.00826995,17.1617,0,0,0
0.772042,0,17.5031,-16.4837,9.49811,0.0087432,-0.0139703,-0.0136169,11.1695,0,0,0
0.772042,1,17.5042,-1.4778,5.50497,0.00904696,-0.0173575,-0.0147683,20.2951,0,0,0
0.772042,2,13.4218,-13.3556,5.51498,0.0422915,-0.0732862,-0.0247724,22.1681,0,0,0
0.772042,3,20.4527,-12.474,5.49454,0.0346917,-0.0146582,-0.0445968,9.84542,0,0,0
0.772042,4,17.4922,-16.4458,1.49109,0.00764784,-0.0311404,0.00607744,31.4945,0,0,0
0.772042,5,16.4424,-7.46217,3.47838,0.0398373,-0.0214249,0.021143,13.4223,0,0,0
