time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
8.6403e-05,0,11.4985,-5.50216,5.50503,0.000136279,0.000170225,-0.00283903,0.00567533,0,0,0
8.6403e-05,1,20.48,6.45776,3.48685,0.01893,0.0291935,0.00338828,0.0510538,0,0,0
8.6403e-05,2,5.4993,7.50241,3.49878,-7.3706e-05,0.000486399,5.93644e-06,0.00278629,0,0,0
8.6403e-05,3,-2.50205,-4.50245,3.49837,-0.000194814,0.000963283,-4.01055e-05,0.00358821,0,0,0
8.6403e-05,4,4.42286,21.306,5.50342,0.03453,0.0996972,-0.00147663,0.208802,0,0,0
8.6403e-05,5,-8.50962,8.50516,5.49752,0.00105056,0.000538391,0.000788426,0.0111975,0,0,0
0.16556,0,11.4985,-5.50214,5.50475,0.000137355,0.000165051,-0.00268638,6.08089,0,0,0
0.16556,1,20.4811,6.46051,3.48698,0.01797,0.0308437,0.00326744,26.5233,0,0,0
0.16556,2,5.49929,7.50245,3.49878,-8.57109e-05,0.000483984,9.25004e-06,9.48798,0,0,0
0.16556,3,-2.50206,-4.5024,3.49837,-0.000149059,0.00091575,-3.35831e-05,8.83486,0,0,0
0.16556,4,4.42492,21.312,5.50338,0.0327347,0.0964795,-0.00140565,30.9581,0,0,0
0.16556,5,-8.50962,8.50518,5.49756,0.00104764,0.000597884,0.000771337,4.9901,0,0,0
0.321764,0,11.4985,-5.50214,5.50462,0.000137962,0.000164993,-0.00262252,21.4716,0,0,0
0.321764,1,20.4811,6.46051,3.48698,0.01797,0.0308437,0.00326744,23.8204,0,0,0
0.321764,2,5.49929,7.50246,3.49878,-0.000100938,0.000518537,1.16053e-05,11.2276,0,0,0
0.321764,3,-2.50207,-4.50235,3.49837,-0.000154089,0.000874553,-2.89514e-05,10.9555,0,0,0
0.321764,4,4.42778,21.3194,5.50335,0.0336863,0.0988601,-0.00142545,33.791,0,0,0
0.321764,5,-8.50957,8.50522,5.49759,0.00103835,0.000560935,0.000757086,5.37434,0,0,0
0.50771,0,11.4985,-5.50213,5.50452,0.00014314,0.000165588,-0.00255307,6.0809,0,0,0
0.50771,1,20.483,6.46294,3.48719,0.0190863,0.0306952,0.0031884,19.9957,0,0,0
0.50771,2,5.49928,7.50249,3.49879,-9.24624e-05,0.000474574,1.49877e-05,15.0026,0,0,0
0.50771,3,-2.50209,-4.50229,3.49837,-0.00016373,0.000883013,-2.30686e-05,16.6744,0,0,0
0.50771,4,4.43021,21.3256,5.5033,0.0335319,0.096851,-0.00139973,26.2878,0,0,0
0.50771,5,-8.50947,8.50528,5.49763,0.00100931,0.000421287,0.000741864,5.37441,0,0,0
0.65327,0,11.4985,-5.50213,5.50452,0.00014314,0.000165588,-0.00255307,9.79947,0,0,0
0.65327,1,20.4842,6.46524,3.48734,0.0186142,0.0312389,0.000583286,26.9235,0,0,0
0.65327,2,5.49927,7.50255,3.49885,-7.2351e-05,0.000425095,0.00432546,21.6128,0,0,0
0.65327,3,-2.5021,-4.50224,3.49837,-0.000146651,0.000861624,0.00014518,9.64577,0,0,0
0.65327,4,4.43225,21.3313,5.50321,0.0321091,0.0936398,-0.00499562,23.1927,0,0,0
0.65327,5,-8.50948,8.5053,5.49767,0.000992524,0.000471705,0.000584277,5.08884,0,0,0
0.812459,0,11.4985,-5.50213,5.50425,0.000205117,6.80126e-05,-0.00518662,13.6729,0,0,0
0.812459,1,20.4842,6.46524,3.48734,0.0186142,0.0312389,0.000583286,27.6055,0,0,0
0.812459,2,5.49923,7.50253,3.49928,-2.7889e-05,0.000500701,0.0151889,21.6822,0,0,0
0.812459,3,-2.5021,-4.50218,3.49847,-0.000121512,0.000848464,0.00363091,5.4798,0,0,0
0.812459,4,4.43448,21.3357,5.50297,0.0319286,0.086377,-0.00978468,19.8739,0,0,0
0.812459,5,-8.50937,8.50536,5.49761,0.000970036,0.00038561,-0.00370734,5.3744,0,0,0
0.969798,0,11.4985,-5.50213,5.50425,0.000205117,6.80126e-05,-0.00518662,21.3065,0,0,0
0.969798,1,20.4855,6.4673,3.48737,0.0183844,0.0306451,-0.012205,22.177,0,0,0
0.969798,2,5.49897,7.5023,3.50116,5.18258e-05,0.000538699,0.0376255,20.2756,0,0,0
0.969798,3,-2.50206,-4.50209,3.49872,1.4172e-05,0.000850217,0.00715519,7.55196,0,0,0
0.969798,4,4.43631,21.3415,5.50418,0.0300814,0.085664,-0.0138578,18.7245,0,0,0
0.969798,5,-8.5094,8.5054,5.49742,0.000675492,0.000740394,-0.0133147,5.46628,0,0,0
1.13738,0,11.4986,-5.50226,5.50421,0.000510503,-0.000616921,-0.00957115,11.788,0,0,0
1.13738,1,20.4872,6.47044,3.48509,0.0135576,0.0245995,-0.0356428,19.2834,0,0,0
1.13738,2,5.49819,7.50155,3.50429,-0.000284303,0.000526303,0.0680906,20.2756,0,0,0
1.13738,3,-2.502,-4.50193,3.49937,0.000174096,0.00100395,0.00984372,6.16652,0,0,0
1.13738,4,4.43811,21.3467,5.50462,0.0284833,0.0826406,-0.0137447,19.4815,0,0,0
