time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
5.5575e-05,0,11.4919,-6.52209,4.50893,0.00372447,0.00901677,-0.00411887,15.6752,0,0,0
5.5575e-05,1,1.55196,3.44128,4.48998,-0.0294757,0.0334007,0.00921634,0.0818687,0,0,0
5.5575e-05,2,-10.2905,-15.5267,4.49413,-0.105515,0.00641936,-0.000494842,40.2654,0,0,0
5.5575e-05,3,6.50257,-18.4714,4.50542,-0.00286927,-0.0163781,-0.000385566,39.9963,0,0,0
5.5575e-05,4,-0.443329,-8.48078,3.52485,-0.028279,-0.0110902,-0.0086777,30.5642,0,0,0
5.5575e-05,5,-10.3307,-1.55959,4.50776,-0.0907495,0.0358158,-0.00573779,0.185479,0,0,0
0.14942,0,11.4921,-6.52152,4.50874,0.00366335,0.00883136,-0.00398419,15.8663,0,0,0
0.14942,1,1.55017,3.44332,4.49044,-0.0287938,0.0325815,0.00899641,18.5112,0,0,0
0.14942,2,-10.3012,-15.5259,4.49413,-0.094709,0.00685969,-0.000279858,12.9929,0,0,0
0.14942,3,6.50238,-18.4724,4.50541,-0.00274263,-0.0158005,-0.000375117,24.1796,0,0,0
0.14942,4,-0.444649,-8.48152,3.52454,-0.0260638,-0.0108285,-0.00850357,14.5273,0,0,0
0.14942,5,-10.3354,-1.55843,4.50749,-0.0858567,0.0321373,-0.00556676,21.4363,0,0,0
0.288488,0,11.4924,-6.52108,4.50875,0.00366543,0.00825285,-0.00407308,15.864,0,0,0
0.288488,1,1.54878,3.44494,4.49084,-0.0267767,0.0303753,0.00882096,18.5099,0,0,0
0.288488,2,-10.3064,-15.5264,4.49415,-0.0895866,0.00392093,6.36852e-05,12.7468,0,0,0
0.288488,3,6.5022,-18.4734,4.50538,-0.00261854,-0.0152309,-0.000383535,30.5237,0,0,0
0.288488,4,-0.446275,-8.48237,3.52401,-0.024936,-0.0107798,-0.00808377,17.0527,0,0,0
0.288488,5,-10.3414,-1.55592,4.50725,-0.0869032,0.0342005,-0.00539592,22.2111,0,0,0
0.444152,0,11.4926,-6.52044,4.50838,0.00347894,0.00846408,-0.00391857,15.8634,0,0,0
0.444152,1,1.54633,3.44761,4.49129,-0.029083,0.0325422,0.00856397,18.5099,0,0,0
0.444152,2,-10.3079,-15.5256,4.49417,-0.0953996,0.00696571,-0.000182781,12.7471,0,0,0
0.444152,3,6.50202,-18.4743,4.50536,-0.00249767,-0.0146798,-0.000390691,30.5237,0,0,0
0.444152,4,-0.448062,-8.48289,3.52366,-0.0248773,-0.00977495,-0.00792614,17.0538,0,0,0
0.444152,5,-10.3466,-1.55417,4.50699,-0.0842573,0.031817,-0.00543869,22.2229,0,0,0
0.600106,0,11.4928,-6.51992,4.50809,0.00340799,0.00826247,-0.00475609,15.8629,0,0,0
0.600106,1,1.54535,3.44878,4.49182,-0.0256559,0.0288775,0.00910271,18.5068,0,0,0
0.600106,2,-10.3174,-15.5258,4.49417,-0.0840985,0.004214,-0.00348254,12.753,0,0,0
0.600106,3,6.50185,-18.4752,4.50524,-0.00238867,-0.0141395,-0.00226222,30.5251,0,0,0
0.600106,4,-0.451238,-8.4843,3.52297,-0.023573,-0.0092488,-0.00753576,17.0552,0,0,0
0.600106,5,-10.3517,-1.55248,4.50668,-0.0824137,0.0309348,-0.00819306,22.2229,0,0,0
0.79608,0,11.4932,-6.51937,4.50766,0.00381662,0.00833271,-0.0118035,15.8623,0,0,0
0.79608,1,1.54301,3.45137,4.49268,-0.0285077,0.0312517,0.0159322,18.5047,0,0,0
0.79608,2,-10.3236,-15.5249,4.49402,-0.0845782,0.00622636,-0.00923094,12.7562,0,0,0
0.79608,3,6.5018,-18.4754,4.50536,-0.0027271,-0.0145857,-0.0119293,30.5252,0,0,0
0.79608,4,-0.451238,-8.4843,3.52297,-0.023573,-0.0092488,-0.00753576,17.0562,0,0,0
0.79608,5,-10.3565,-1.55061,4.50618,-0.0786073,0.0300073,-0.01408,22.2282,0,0,0
0.965124,0,11.4936,-6.51855,4.50686,0.00455343,0.00943082,-0.0108771,15.8623,0,0,0
0.965124,1,1.5417,3.45296,4.49427,-0.0274454,0.0296192,0.0370209,18.5034,0,0,0
0.965124,2,-10.3287,-15.5245,4.49431,-0.0814311,0.00671805,-0.0107252,12.759,0,0,0
0.965124,3,6.50151,-18.4762,4.50546,-0.00407298,-0.0125925,-0.0324272,30.5252,0,0,0
0.965124,4,-0.452682,-8.48471,3.52331,-0.0226269,-0.00796252,-0.00740964,17.0571,0,0,0
0.965124,5,-10.3615,-1.54886,4.5049,-0.0775013,0.0298023,-0.0354167,22.2384,0,0,0
1.13858,0,11.4945,-6.51747,4.5067,0.00664384,0.010852,-0.000388655,15.86,0,0,0
1.13858,1,1.5412,3.45395,4.4973,-0.024561,0.0255833,0.0495666,18.5024,0,0,0
1.13858,2,-10.3291,-15.5239,4.49587,-0.0831652,0.00860415,-0.00229272,12.7586,0,0,0
1.13858,3,6.5008,-18.4765,4.50066,-0.00884648,-0.00719951,-0.0632459,30.5257,0,0,0
1.13858,4,-0.45331,-8.4845,3.52482,-0.0193109,-0.00502782,-0.0049516,17.0572,0,0,0
1.13858,5,-10.3656,-1.54751,4.50245,-0.0727778,0.0273924,-0.0667123,22.2426,0,0,0
1.29221,0,11.4962,-6.51549,4.50798,0.0102582,0.0145638,0.0111493,15.8573,0,0,0
1.29221,1,1.54101,3.45556,4.50278,-0.0259173,0.0228166,0.105098,18.5005,0,0,0
1.29221,2,-10.3326,-15.5221,4.49548,-0.077553,0.011814,0.0182337,12.7593,0,0,0
1.29221,3,6.49911,-18.4758,4.49707,-0.0192342,0.00376963,-0.0941341,30.5239,0,0,0
1.29221,4,-0.452042,-8.48257,3.52422,-0.0104441,0.00288388,-0.000112166,17.0549,0,0,0
1.29221,5,-10.3711,-1.54506,4.49878,-0.071508,0.0273372,-0.106952,22.2426,0,0,0
1.44161,0,11.4999,-6.51155,4.51245,0.014067,0.0181263,0.0657263,15.8573,0,0,0
1.44161,1,1.54287,3.45705,4.51058,-0.0206701,0.0175353,0.143751,18.4983,0,0,0
1.44161,2,-10.3361,-15.5175,4.50008,-0.0598117,0.017301,0.0531868,12.7575,0,0,0
1.44161,3,6.49581,-18.4735,4.49931,-0.0369129,0.0219506,-0.120583,30.5239,0,0,0
1.44161,4,-0.4446,-8.47332,3.52645,0.0173066,0.0300974,0.0200161,17.0504,0,0,0
1.44161,5,-10.3746,-1.54404,4.49493,-0.0599061,0.0184112,-0.149358,22.2517,0,0,0
1.60189,0,11.5071,-6.50408,4.51998,0.0275202,0.031341,0.112279,15.841,0,0,0
1.60189,1,1.54822,3.45965,4.52755,-0.0121792,0.00997943,0.211201,18.4937,0,0,0
1.60189,2,-10.3351,-15.5103,4.50417,-0.0490968,0.0302475,0.0923611,12.751,0,0,0
1.60189,3,6.48823,-18.4674,4.4848,-0.0650077,0.051608,-0.150284,30.5107,0,0,0
1.60189,4,-0.439152,-8.46724,3.52768,0.0325109,0.0441782,0.029991,17.0436,0,0,0
1.60189,5,-10.3779,-1.5434,4.48814,-0.0452512,0.00614131,-0.190413,22.2517,0,0,0
1.75676,0,11.5152,-6.49579,4.52675,0.0431566,0.0464499,0.144422,15.841,0,0,0
1.75676,1,1.55516,3.46231,4.53742,0.00109725,0.00307037,0.260651,18.4891,0,0,0
1.75676,2,-10.3314,-15.5066,4.51688,-0.0433918,0.0356638,0.126012,12.7448,0,0,0
1.75676,3,6.48035,-18.4604,4.4723,-0.0965751,0.0827403,-0.180214,30.5107,0,0,0
1.75676,4,-0.422802,-8.44985,3.53538,0.0776329,0.0889974,0.0603177,17.036,0,0,0
1.75676,5,-10.3786,-1.54568,4.48372,-0.0151074,-0.0228919,-0.239735,22.2549,0,0,0
1.90997,0,11.5283,-6.48242,4.53291,0.0669251,0.0694914,0.203266,15.8104,0,0,0
1.90997,1,1.57135,3.47114,4.55651,0.0329482,0.00580921,0.340753,18.476,0,0,0
1.90997,2,-10.3192,-15.4882,4.54004,0.00302361,0.066947,0.177858,12.721,0,0,0
