time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
0.000111157,0,15.5134,-7.49088,4.48597,-0.000211759,-0.0113854,0.00284725,27.3066,0,0,0
0.000111157,1,13.4855,-16.4791,5.49916,0.0187959,-0.0189897,-0.000166934,12.6805,0,0,0
0.000111157,2,17.5168,-1.49661,5.49912,-0.00096291,-0.00026707,0.000119493,11.4607,0,0,0
0.000111157,3,17.5103,-13.5046,1.48038,0.00683044,-0.00380097,0.00657891,30.964,0,0,0
0.000111157,4,17.4786,-12.4212,8.51604,0.0186278,-0.0443558,-0.00845026,30.8205,0,0,0
0.000111157,5,21.3572,-16.362,5.50439,0.0835932,-0.0794551,-0.00544341,11.5124,0,0,0
0.156305,0,15.5133,-7.49154,4.4861,-0.000593036,-0.0108191,0.00285224,5.01571,0,0,0
0.156305,1,13.4866,-16.4802,5.49915,0.0182578,-0.0184473,-0.000158993,12.6814,0,0,0
0.156305,2,17.5167,-1.49662,5.49912,-0.000981378,-0.000262741,0.000118226,11.4607,0,0,0
0.156305,3,17.5107,-13.5048,1.48071,0.00658735,-0.00363101,0.00641212,19.8393,0,0,0
0.156305,4,17.4793,-12.4223,8.51563,0.021353,-0.0487005,-0.00825968,30.8214,0,0,0
0.156305,5,21.3621,-16.3666,5.50417,0.0814124,-0.0773195,-0.00525642,32.841,0,0,0
0.319873,0,15.5134,-7.49233,4.48626,-0.000209539,-0.0107848,0.00275481,5.01534,0,0,0
0.319873,1,13.4878,-16.4814,5.49914,0.017742,-0.0179347,-0.00122423,12.6821,0,0,0
0.319873,2,17.5167,-1.49664,5.49913,-0.00100388,-0.000263299,-0.000241935,11.4607,0,0,0
0.319873,3,17.511,-13.5049,1.48099,0.00609838,-0.00324644,0.00627664,18.8022,0,0,0
0.319873,4,17.4816,-12.4276,8.51524,0.0193969,-0.0443689,-0.00810978,28.4347,0,0,0
0.319873,5,21.3671,-16.3714,5.50397,0.0795182,-0.076663,-0.0051039,33.9595,0,0,0
0.470494,0,15.5134,-7.4929,4.4864,-0.000409587,-0.0101074,0.00271844,5.01496,0,0,0
0.470494,1,13.4886,-16.4822,5.49903,0.0163993,-0.0166713,-0.00378994,12.6828,0,0,0
0.470494,2,17.5166,-1.49664,5.49907,-0.00107796,-0.000225487,-0.00428259,11.4606,0,0,0
0.470494,3,17.5115,-13.5052,1.48139,0.0060043,-0.00331224,0.0104873,18.8026,0,0,0
0.470494,4,17.4832,-12.4308,8.51487,0.0202953,-0.0445528,-0.0118093,28.4359,0,0,0
0.470494,5,21.3716,-16.3755,5.50374,0.0765862,-0.0734743,-0.00515313,33.9722,0,0,0
0.62097,0,15.5134,-7.49364,4.48647,-0.000443751,-0.00990452,0.00309151,5.01452,0,0,0
0.62097,1,13.4896,-16.4834,5.49878,0.0153216,-0.0166219,-0.0162352,12.6834,0,0,0
0.62097,2,17.5166,-1.49664,5.49862,-0.00132355,6.68095e-05,-0.016927,11.4606,0,0,0
0.62097,3,17.5118,-13.5053,1.48224,0.00575507,-0.00318347,0.0218894,18.8029,0,0,0
0.62097,4,17.483,-12.4309,8.51407,0.0191262,-0.0446049,-0.0256539,28.4359,0,0,0
0.62097,5,21.3761,-16.3797,5.5035,0.0747907,-0.0714059,-0.00971881,33.9722,0,0,0
0.797671,0,15.5134,-7.49439,4.48665,-0.00021997,-0.0099449,0.00320621,5.01413,0,0,0
0.797671,1,13.4905,-16.485,5.49828,0.0137409,-0.0190872,-0.037919,12.6839,0,0,0
0.797671,2,17.5162,-1.49634,5.4979,-0.0034947,0.00220148,-0.0377034,11.4605,0,0,0
0.797671,3,17.5115,-13.5049,1.4843,0.00465946,-0.00224505,0.048731,18.8029,0,0,0
0.797671,4,17.4849,-12.4355,8.5147,0.0150044,-0.0381507,-0.0518805,28.437,0,0,0
0.797671,5,21.3805,-16.3839,5.50294,0.0724824,-0.0691454,-0.0216199,33.9783,0,0,0
0.973465,0,15.5131,-7.49525,4.48758,-0.00121453,-0.0101773,0.00516046,5.01334,0,0,0
0.973465,1,13.4908,-16.4863,5.49707,0.0086527,-0.0215976,-0.0623853,12.6842,0,0,0
0.973465,2,17.5151,-1.49529,5.49598,-0.0100222,0.00867348,-0.0641323,11.4585,0,0,0
0.973465,3,17.5105,-13.5037,1.4881,0.00252201,-0.000243822,0.0821823,18.8023,0,0,0
