time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
0.000118938,0,-13.4986,-19.4117,1.45165,-0.0081401,-0.0497712,0.0186932,0.103577,0,0,0
0.000118938,1,-19.413,-13.4439,1.50107,-0.0511004,-0.0298614,-0.00868415,0.103496,0,0,0
0.000118938,2,-15.4673,-20.4668,8.50558,-0.0237969,-0.0250961,-0.000661759,0.046973,0,0,0
0.000118938,3,-20.3245,-20.3959,2.54893,-0.0927782,-0.0585696,-0.0292945,0.209851,0,0,0
0.000118938,4,-20.3899,-14.4071,8.503,-0.0594402,-0.0507209,0.00284436,0.144098,0,0,0
0.000118938,5,-13.4829,-13.4955,6.50827,-0.0143405,-0.0094137,-0.000393865,34.9876,0,0,0
0.145445,0,-13.4991,-19.4147,1.45359,-0.00773555,-0.0484314,0.0172178,21.2389,0,0,0
0.145445,1,-19.416,-13.4458,1.50064,-0.0488638,-0.0291349,-0.00842006,33.4268,0,0,0
0.145445,2,-15.4688,-20.4684,8.50552,-0.023078,-0.0243397,-0.000681709,33.0979,0,0,0
0.145445,3,-20.3341,-20.4018,2.54608,-0.0829592,-0.0516154,-0.0271338,26.0605,0,0,0
0.145445,4,-20.3938,-14.4105,8.50316,-0.0583508,-0.0498535,0.00275551,28.9456,0,0,0
0.145445,5,-13.4839,-13.4961,6.50825,-0.0139371,-0.0091046,-0.000406928,34.528,0,0,0
0.294811,0,-13.4997,-19.4177,1.45369,-0.00736454,-0.0471419,0.0176487,32.5563,0,0,0
0.294811,1,-19.4194,-13.4478,1.50023,-0.0485703,-0.0283434,-0.00847647,35.3588,0,0,0
0.294811,2,-15.4692,-20.4687,8.50552,-0.0242588,-0.0255854,-0.00067701,25.75,0,0,0
0.294811,3,-20.3352,-20.4025,2.54606,-0.0867708,-0.0539818,-0.0276365,35.0909,0,0,0
0.294811,4,-20.3976,-14.4138,8.50332,-0.0568505,-0.0488376,0.00266169,22.6337,0,0,0
0.294811,5,-13.4848,-13.4967,6.50823,-0.0135346,-0.00879204,-0.00041618,34.6026,0,0,0
0.437643,0,-13.4995,-19.421,1.4554,-0.00456863,-0.0482654,0.0168996,23.7151,0,0,0
0.437643,1,-19.4222,-13.4496,1.49983,-0.0463607,-0.0275899,-0.00789566,35.263,0,0,0
0.437643,2,-15.4717,-20.4714,8.50549,-0.0212225,-0.0224019,-0.00089916,36.2256,0,0,0
0.437643,3,-20.3445,-20.4088,2.54473,-0.0785071,-0.0499116,-0.0265923,29.0424,0,0,0
0.437643,4,-20.4011,-14.4169,8.50346,-0.0551951,-0.0474333,0.00259403,32.225,0,0,0
0.437643,5,-13.4857,-13.4973,6.5082,-0.0131371,-0.00848082,-0.00176701,17.8261,0,0,0
0.588727,0,-13.5007,-19.4233,1.45654,-0.00718801,-0.0446131,0.0208002,37.2515,0,0,0
0.588727,1,-19.4253,-13.4513,1.49946,-0.0457256,-0.0264993,-0.00741573,35.2666,0,0,0
0.588727,2,-15.4731,-20.4729,8.50523,-0.0205832,-0.0216615,-0.00451571,41.7486,0,0,0
0.588727,3,-20.3462,-20.4096,2.54335,-0.0843901,-0.0526732,-0.0256008,40.2761,0,0,0
0.588727,4,-20.4046,-14.4199,8.50361,-0.0535528,-0.0460365,0.00211683,39.6897,0,0,0
0.588727,5,-13.4865,-13.4979,6.50803,-0.0126917,-0.00811774,-0.00389859,18.7031,0,0,0
0.736442,0,-13.5011,-19.4259,1.45805,-0.00700186,-0.0436724,0.0319517,34.7895,0,0,0
0.736442,1,-19.4285,-13.4532,1.4994,-0.0455454,-0.0261171,-0.00191452,23.4314,0,0,0
0.736442,2,-15.4733,-20.4731,8.50547,-0.0212192,-0.0224241,-0.0144121,37.6642,0,0,0
0.736442,3,-20.3514,-20.413,2.5422,-0.0827379,-0.0516816,-0.0211142,39.5781,0,0,0
0.736442,4,-20.4079,-14.4228,8.50375,-0.0518906,-0.0446108,-0.00282206,33.8033,0,0,0
0.736442,5,-13.4873,-13.4984,6.5076,-0.0116207,-0.0071287,-0.0229116,18.7037,0,0,0
0.895327,0,-13.5012,-19.4284,1.46147,-0.00667799,-0.043413,0.0533251,23.0889,0,0,0
0.895327,1,-19.4309,-13.4549,1.49991,-0.0426777,-0.0253882,0.00561686,23.4341,0,0,0
0.895327,2,-15.4755,-20.4754,8.50334,-0.0169521,-0.0179607,-0.0371743,41.4152,0,0,0
0.895327,3,-20.36,-20.4182,2.54156,-0.0741405,-0.0455788,-0.0108058,40.6935,0,0,0
0.895327,4,-20.4111,-14.4256,8.50378,-0.0497758,-0.0427168,-0.0161352,39.8238,0,0,0
0.895327,5,-13.4877,-13.4985,6.50579,-0.0088548,-0.00443839,-0.0439009,24.4101,0,0,0
1.04801,0,-13.5008,-19.43,1.46702,-0.00710824,-0.0421184,0.0847302,21.5712,0,0,0
1.04801,1,-19.4335,-13.4562,1.50188,-0.0421453,-0.0244335,0.0252404,27.5075,0,0,0
1.04801,2,-15.4751,-20.475,8.50597,-0.012557,-0.01367,-0.0659833,37.622,0,0,0
1.04801,3,-20.3683,-20.423,2.54606,-0.0707155,-0.0430264,0.0417449,41.9639,0,0,0
1.04801,4,-20.416,-14.4297,8.50244,-0.0381055,-0.0313826,-0.0695001,37.3057,0,0,0
1.04801,5,-13.4875,-13.498,6.50532,-0.00227982,0.00207316,-0.0730087,23.3633,0,0,0
1.19222,0,-13.4992,-19.4304,1.46832,-0.00575624,-0.0399643,0.120202,21.572,0,0,0
1.19222,1,-19.4353,-13.457,1.50608,-0.0409814,-0.0237486,0.0566828,30.2044,0,0,0
1.19222,2,-15.4747,-20.4747,8.50557,-0.00121139,-0.00225859,-0.0978877,37.7143,0,0,0
1.19222,3,-20.3683,-20.423,2.54606,-0.0707155,-0.0430264,0.0417449,42.4027,0,0,0
1.19222,4,-20.416,-14.4297,8.50244,-0.0381055,-0.0313826,-0.0695001,37.9046,0,0,0
1.19222,5,-13.486,-13.4962,6.5043,0.0094201,0.0137183,-0.0928165,24.4075,0,0,0
1.35317,0,-13.4957,-19.4289,1.48385,-0.00232976,-0.0357191,0.171982,21.5716,0,0,0
1.35317,1,-19.4358,-13.4564,1.51258,-0.0385767,-0.0217629,0.100292,30.2036,0,0,0
1.35317,2,-15.4726,-20.4727,8.49359,0.0190535,0.0181067,-0.132709,41.6074,0,0,0
1.35317,3,-20.3706,-20.4236,2.55329,-0.0676426,-0.0405186,0.084353,43.3874,0,0,0
1.35317,4,-20.4167,-14.43,8.50263,-0.0240034,-0.0174174,-0.10656,39.8306,0,0,0
1.35317,5,-13.4832,-13.4932,6.50035,0.0273493,0.0313665,-0.131246,25.6651,0,0,0
1.5034,0,-13.4896,-19.4248,1.49593,0.00578441,-0.0268236,0.228424,21.8454,0,0,0
