time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
6.3445e-05,0,-1.64604,4.87527,4.81257,0.0143066,0.000820802,0.171895,0.524768,0,0,0
6.3445e-05,1,0.764545,4.87311,6.66559,-0.158307,-0.00272725,0.0251008,0.558532,0,0,0
6.3445e-05,2,1.0949,4.87301,3.61255,-0.121169,-0.0037179,0.00957254,0.560045,0,0,0
6.3445e-05,3,0,0,0,0,0,0,0,0,0,0
6.3445e-05,4,0,0,0,0,0,0,0,0,0,0
6.3445e-05,5,0,0,0,0,0,0,0,0,0,0
0.059399,0,-1.647,4.87511,4.82147,0.0105869,0.000433179,0.169436,0.524768,0,0,0
0.059399,1,0.753231,4.87214,6.66674,-0.168618,-0.00512796,0.0211689,4.30027,0,0,0
0.059399,2,1.08869,4.87334,3.61571,-0.125072,-0.00227741,0.0321891,5.5418,0,0,0
0.059399,3,0,0,0,0,0,0,0,0,0,0
0.059399,4,0,0,0,0,0,0,0,0,0,0
0.059399,5,0,0,0,0,0,0,0,0,0,0
0.113107,0,-1.64704,4.8751,4.82662,0.00745803,0.000422633,0.175885,4.84493,0,0,0
0.113107,1,0.753231,4.87214,6.66674,-0.168618,-0.00512796,0.0211689,4.30027,0,0,0
0.113107,2,1.09134,4.87224,3.62224,-0.100982,-0.00700744,0.0574226,4.09192,0,0,0
0.113107,3,0,0,0,0,0,0,0,0,0,0
0.113107,4,0,0,0,0,0,0,0,0,0,0
0.113107,5,0,0,0,0,0,0,0,0,0,0
0.184347,0,-1.64704,4.8751,4.8353,0.00703422,0.000410626,0.162326,4.84493,0,0,0
0.184347,1,0.739795,4.87297,6.66823,-0.157863,-0.00252789,0.0168049,3.89243,0,0,0
0.184347,2,1.091,4.87266,3.62829,-0.0895841,-0.00589506,0.0770108,4.09192,0,0,0
0.184347,3,0,0,0,0,0,0,0,0,0,0
0.184347,4,0,0,0,0,0,0,0,0,0,0
0.184347,5,0,0,0,0,0,0,0,0,0,0
0.235476,0,-1.64704,4.8751,4.8353,0.00703422,0.000410626,0.162326,4.29182,0,0,0
