time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
0.000327806,0,-0.000259725,-0.0442824,2.05999,0,0,1.81578e-07,2.06047,0,0,0
0.000327806,1,2.99974,-0.0442824,2.05999,2.3385e-15,-8.56968e-17,8.40961e-08,3.63922,0,0,0
0.000327806,2,2.99974,2.95572,2.05999,7.75576e-24,3.48653e-24,-6.02747e-08,4.6881,0,0,0
0.000327806,3,0,0,0,0,0,0,0,0,0,0
0.000327806,4,0,0,0,0,0,0,0,0,0,0
0.000327806,5,0,0,0,0,0,0,0,0,0,0
0.0505658,0,-0.000259725,-0.0442824,2.05999,0,0,1.87489e-07,2.06047,0,0,0
0.0505658,1,2.99974,-0.0442824,2.05999,2.33666e-15,-7.2269e-17,8.69481e-08,3.63922,0,0,0
0.0505658,2,2.99974,2.95572,2.05999,5.18523e-24,4.02781e-24,-6.86319e-08,4.6881,0,0,0
0.0505658,3,0,0,0,0,0,0,0,0,0,0
0.0505658,4,0,0,0,0,0,0,0,0,0,0
0.0505658,5,0,0,0,0,0,0,0,0,0,0
0.100803,0,-0.000259725,-0.0442824,2.05999,0,0,1.91578e-07,2.06047,0,0,0
0.100803,1,2.99974,-0.0442824,2.05999,2.33497e-15,-8.12717e-17,8.90418e-08,3.63922,0,0,0
0.100803,2,2.99974,2.95572,2.05999,-2.93956e-25,2.05769e-24,-7.57862e-08,4.6881,0,0,0
0.100803,3,0,0,0,0,0,0,0,0,0,0
0.100803,4,0,0,0,0,0,0,0,0,0,0
0.100803,5,0,0,0,0,0,0,0,0,0,0
0.152183,0,-0.000259725,-0.0442824,2.05999,0,0,1.97226e-07,2.06047,0,0,0
0.152183,1,2.99974,-0.0442824,2.05999,2.32847e-15,-7.02122e-17,9.64779e-08,3.63922,0,0,0
0.152183,2,2.99974,2.95572,2.05999,-4.98693e-24,-1.22584e-24,-8.26012e-08,4.6881,0,0,0
0.152183,3,0,0,0,0,0,0,0,0,0,0
0.152183,4,0,0,0,0,0,0,0,0,0,0
0.152183,5,0,0,0,0,0,0,0,0,0,0
0.210257,0,-0.000259725,-0.0442824,2.05999,0,0,2.01498e-07,2.06047,0,0,0
