time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
5.7219e-05,0,3.74623,0.366255,6.97397,0.404072,0.0907557,-0.270045,0.900391,0,0,0
5.7219e-05,1,2.33327,-3.65864,5.53613,0.0461637,-0.00163928,-0.0449586,0.232963,0,0,0
5.7219e-05,2,-2.7352,-1.80611,5.13406,0.0659609,0.121202,0.100667,0.53191,0,0,0
5.7219e-05,3,1.34222,0.409385,2.39881,0.0807707,0.0393512,0.0478959,0.218805,0,0,0
5.7219e-05,4,0.766128,3.60473,6.31019,-0.0243488,0.0105831,0.0702315,0.343247,0,0,0
5.7219e-05,5,-0.425163,-0.0644014,8.58822,0.416451,-0.234518,0.499718,1.38598,0,0,0
0.133406,0,3.76931,0.369872,6.96108,0.391806,0.0843527,-0.255518,0.900391,0,0,0
0.133406,1,2.3365,-3.65866,5.53371,0.0463514,-0.000361797,-0.0432464,0.232963,0,0,0
0.133406,2,-2.73227,-1.80097,5.13911,0.0645869,0.118996,0.100594,0.53191,0,0,0
0.133406,3,1.34622,0.411403,2.4012,0.0783057,0.0377261,0.0467933,0.208193,0,0,0
0.133406,4,0.761504,3.60576,6.31372,-0.0310319,0.00758667,0.0747078,0.343247,0,0,0
0.133406,5,-0.406988,-0.0753296,8.58774,0.405879,-0.226252,0.490865,1.38598,0,0,0
0.259721,0,3.79163,0.373081,6.94955,0.379887,0.0776587,-0.239959,0.873749,0,0,0
0.259721,1,2.3394,-3.658,5.53105,0.0453403,0.00314454,-0.0400824,4.31772,0,0,0
0.259721,2,-2.72592,-1.78977,5.14498,0.0638172,0.11836,0.101483,4.95796,0,0,0
0.259721,3,1.3501,0.413354,2.40353,0.0758208,0.0361552,0.0456929,0.208193,0,0,0
0.259721,4,0.756833,3.60605,6.31755,-0.0372675,0.00245889,0.0777368,4.98687,0,0,0
0.259721,5,-0.373436,-0.0933325,8.61053,0.380124,-0.201042,0.482817,7.41623,0,0,0
0.388426,0,3.81333,0.375882,6.93858,0.3685,0.0712265,-0.226024,0.873749,0,0,0
0.388426,1,2.34214,-3.65803,5.52936,0.0434783,0.00372257,-0.0397397,4.31772,0,0,0
0.388426,2,-2.72646,-1.79131,5.14851,0.0620972,0.112965,0.101902,4.95796,0,0,0
0.388426,3,1.35385,0.415243,2.40581,0.0733457,0.034659,0.0447785,3.05175,0,0,0
0.388426,4,0.75035,3.60772,6.32135,-0.0494991,0.00360984,0.0795664,4.98687,0,0,0
0.388426,5,-0.374471,-0.0932828,8.63428,0.377295,-0.200976,0.475569,7.41623,0,0,0
0.518352,0,3.83382,0.377612,6.92976,0.355864,0.062594,-0.211755,3.50863,0,0,0
0.518352,1,2.34436,-3.65768,5.52753,0.0408226,0.00561285,-0.0367318,2.84886,0,0,0
0.518352,2,-2.72346,-1.78665,5.15417,0.0617412,0.110229,0.100873,6.88993,0,0,0
0.518352,3,1.35744,0.417031,2.40804,0.0706932,0.0332093,0.0435996,3.05175,0,0,0
0.518352,4,0.742983,3.60775,6.32533,-0.0631243,-0.000838696,0.0807637,4.05872,0,0,0
0.518352,5,-0.353977,-0.10554,8.68318,0.383871,-0.204834,0.454319,7.79502,0,0,0
0.651477,0,3.85365,0.378752,6.92079,0.343491,0.0533861,-0.201092,3.50863,0,0,0
0.651477,1,2.34949,-3.65682,5.52509,0.0388669,0.00886282,-0.0115184,2.84886,0,0,0
0.651477,2,-2.71685,-1.77468,5.15955,0.0630812,0.113506,0.102448,6.88993,0,0,0
0.651477,3,1.36097,0.418862,2.41023,0.0685503,0.0318355,0.042582,3.05716,0,0,0
0.651477,4,0.735312,3.60792,6.32952,-0.0757975,-0.0036262,0.0861722,4.05872,0,0,0
0.651477,5,-0.31424,-0.127391,8.70587,0.385642,-0.19955,0.433468,7.79502,0,0,0
0.774927,0,3.87269,0.379128,6.91029,0.33143,0.0424979,-0.193723,3.47856,0,0,0
0.774927,1,2.34949,-3.65682,5.52509,0.0388669,0.00886282,-0.0115184,3.01573,0,0,0
0.774927,2,-2.71694,-1.77531,5.16471,0.0639387,0.110266,0.10224,6.87588,0,0,0
0.774927,3,1.36423,0.420768,2.4125,0.0661506,0.0306688,0.0416843,3.05716,0,0,0
0.774927,4,0.727158,3.60791,6.33427,-0.0878922,-0.00579437,0.0991657,5.48594,0,0,0
0.774927,5,-0.301905,-0.133108,8.70589,0.36984,-0.186604,0.401469,7.87728,0,0,0
0.899732,0,3.89104,0.37873,6.90187,0.320846,0.0287964,-0.195816,3.47856,0,0,0
0.899732,1,2.35154,-3.65639,5.52579,0.0372176,0.0101551,0.0108109,3.01573,0,0,0
0.899732,2,-2.7142,-1.77074,5.1704,0.06363,0.105837,0.103891,6.87588,0,0,0
0.899732,3,1.36691,0.42307,2.41492,0.0624608,0.0308629,0.0410186,3.86604,0,0,0
0.899732,4,0.718452,3.60747,6.34025,-0.0989159,-0.00737164,0.123252,5.48594,0,0,0
0.899732,5,-0.303548,-0.133237,8.72806,0.373723,-0.1917,0.354664,7.87728,0,0,0
1.02824,0,3.90898,0.377428,6.89285,0.313328,0.0111018,-0.206976,3.44781,0,0,0
1.02824,1,2.35226,-3.65598,5.52679,0.0328191,0.0113801,0.0363423,2.09818,0,0,0
1.02824,2,-2.71158,-1.76513,5.17689,0.0634105,0.102688,0.123386,6.87093,0,0,0
1.02824,3,1.3685,0.426252,2.41734,0.0557509,0.0341792,0.0418035,3.86604,0,0,0
1.02824,4,0.70901,3.60629,6.34651,-0.108246,-0.00872607,0.158185,5.46729,0,0,0
1.02824,5,-0.288234,-0.141539,8.74737,0.370397,-0.184982,0.312982,7.91729,0,0,0
1.16917,0,3.927,0.374891,6.883,0.309997,-0.0121123,-0.226171,3.44781,0,0,0
1.16917,1,2.35175,-3.65486,5.52999,0.0269694,0.0150905,0.0679343,2.09818,0,0,0
1.16917,2,-2.70739,-1.75207,5.18402,0.0584,0.105396,0.147281,6.87093,0,0,0
1.16917,3,1.36839,0.430833,2.4196,0.0443531,0.0420819,0.0449404,3.87009,0,0,0
1.16917,4,0.699032,3.60447,6.3575,-0.116085,-0.0101091,0.195383,5.46729,0,0,0
1.16917,5,-0.258315,-0.156585,8.77961,0.354556,-0.165994,0.253341,7.95712,0,0,0
1.29473,0,3.94549,0.370445,6.86924,0.311259,-0.0415765,-0.249859,2.98638,0,0,0
1.29473,1,2.34875,-3.65379,5.53608,0.0160866,0.0185603,0.106178,2.09061,0,0,0
1.29473,2,-2.70703,-1.74334,5.19188,0.0509386,0.108036,0.182195,6.84857,0,0,0
1.29473,3,1.36588,0.437286,2.42244,0.0265441,0.055737,0.0508747,3.87009,0,0,0
1.29473,4,0.686095,3.59961,6.37077,-0.126505,-0.0149325,0.252048,5.43607,0,0,0
1.29473,5,-0.247791,-0.162084,8.78068,0.337933,-0.150825,0.218114,7.95712,0,0,0
1.42235,0,3.96539,0.363962,6.85377,0.320003,-0.0777051,-0.278062,2.98638,0,0,0
1.42235,1,2.34234,-3.65295,5.54335,-0.000450884,0.0221657,0.151417,2.09061,0,0,0
1.42235,2,-2.70785,-1.73201,5.20261,0.0380309,0.114497,0.228037,6.84857,0,0,0
1.42235,3,1.36029,0.445961,2.42414,0.00064596,0.0758665,0.0589098,3.86717,0,0,0
1.42235,4,0.67117,3.59267,6.38064,-0.139352,-0.0229032,0.308302,5.43607,0,0,0
1.42235,5,-0.240415,-0.166395,8.79516,0.309643,-0.131636,0.1668,7.95712,0,0,0
1.54515,0,3.98677,0.354509,6.83947,0.335112,-0.121198,-0.305754,2.93967,0,0,0
1.54515,1,2.33262,-3.65165,5.55335,-0.0235389,0.0260977,0.201907,2.06825,0,0,0
1.54515,2,-2.71408,-1.71431,5.21348,0.00329943,0.138923,0.280266,6.82661,0,0,0
1.54515,3,1.35096,0.456995,2.42661,-0.0343068,0.102312,0.0691972,3.86717,0,0,0
1.54515,4,0.654843,3.58268,6.39429,-0.151343,-0.0365587,0.365746,5.39457,0,0,0
1.54515,5,-0.248981,-0.164085,8.81267,0.270437,-0.117706,0.105584,7.97941,0,0,0
1.68918,0,4.01002,0.341637,6.81812,0.356392,-0.171192,-0.337906,2.93967,0,0,0
1.68918,1,2.32011,-3.65229,5.5635,-0.0511693,0.0235072,0.254712,2.06825,0,0,0
1.68918,2,-2.71069,-1.71092,5.22967,0.00474951,0.136327,0.333533,6.82661,0,0,0
1.68918,3,1.33735,0.470284,2.42877,-0.0789613,0.134288,0.0801719,3.8519,0,0,0
1.68918,4,0.632064,3.56928,6.4169,-0.178212,-0.052943,0.44109,5.39457,0,0,0
1.68918,5,-0.238415,-0.17225,8.80937,0.213151,-0.0916176,0.0825772,7.97941,0,0,0
1.81478,0,4.03536,0.32504,6.79484,0.383224,-0.226978,-0.375938,2.88134,0,0,0
1.81478,1,2.29995,-3.64916,5.57632,-0.0983421,0.0348621,0.309816,2.02861,0,0,0
1.81478,2,-2.71337,-1.67402,5.24754,-0.0274618,0.181912,0.396521,6.78908,0,0,0
1.81478,3,1.31899,0.48545,2.431,-0.133379,0.170064,0.0910406,3.8519,0,0,0
1.81478,4,0.607918,3.55285,6.43866,-0.205907,-0.0773325,0.502583,5.32455,0,0,0
1.81478,5,-0.245155,-0.174622,8.81659,0.140023,-0.0759642,0.0220951,7.98686,0,0,0
1.94561,0,4.05727,0.309098,6.77171,0.392348,-0.26795,-0.421548,2.88134,0,0,0
