time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
9.54e-05,0,-1.01717,-0.56987,5.82345,-0.574896,-0.51811,1.00913,3.46072,0,0,0
9.54e-05,1,2.18017,-2.44101,3.66427,-0.0400346,-0.669265,0.85518,3.20454,0,0,0
9.54e-05,2,2.37973,2.33896,2.47814,-1.04637,-1.03537,1.26895,7.56109,0,0,0
9.54e-05,3,0.0755804,2.78843,1.96005,0.179989,-0.45898,-0.151785,3.64103,0,0,0
9.54e-05,4,0.85162,2.0314,5.5006,1.45881,-0.126312,0.560057,2.83593,0,0,0
9.54e-05,5,-2.47102,1.88367,2.9273,0.799233,0.876216,0.205065,2.00617,0,0,0
0.135638,0,-1.04807,-0.558575,5.88009,-0.607774,-0.427853,1.00945,3.46072,0,0,0
0.135638,1,2.173,-2.46775,3.71021,-0.0485594,-0.643025,0.903581,3.10249,0,0,0
0.135638,2,2.29767,2.25914,2.52368,-1.17959,-1.17115,1.24807,7.30731,0,0,0
0.135638,3,0.0971362,2.72924,1.94525,0.235362,-0.604351,-0.12731,3.54884,0,0,0
0.135638,4,0.938845,2.06582,5.52626,1.51074,0.0315159,0.510886,2.68952,0,0,0
0.135638,5,-2.44905,1.90391,2.94805,0.771367,0.78836,0.2358,2.00617,0,0,0
0.261229,0,-1.07295,-0.554757,5.93254,-0.610465,-0.367975,1.00425,3.36242,0,0,0
0.261229,1,2.16547,-2.49331,3.75822,-0.0593183,-0.613315,0.945815,3.10249,0,0,0
0.261229,2,2.19869,2.16532,2.56725,-1.35676,-1.3374,1.21466,7.30731,0,0,0
0.261229,3,0.106826,2.67525,1.93189,0.23818,-0.708074,-0.119936,3.54884,0,0,0
0.261229,4,1.0132,2.10138,5.55342,1.51558,0.18,0.454861,2.68952,0,0,0
0.261229,5,-2.4254,1.92922,2.96624,0.745636,0.730169,0.264292,1.93723,0,0,0
0.393991,0,-1.09489,-0.54318,5.9798,-0.603476,-0.282202,1.00369,3.36242,0,0,0
0.393991,1,2.15756,-2.51785,3.80783,-0.0693537,-0.585023,0.978472,2.9956,0,0,0
0.393991,2,2.10579,2.07842,2.61242,-1.49915,-1.47083,1.13555,7.04593,0,0,0
0.393991,3,0.116083,2.61666,1.91851,0.233994,-0.808624,-0.136278,3.43569,0,0,0
0.393991,4,1.08637,2.13981,5.57525,1.51692,0.320475,0.365744,2.51912,0,0,0
0.393991,5,-2.41001,1.95019,2.98776,0.690144,0.666793,0.293215,1.93723,0,0,0
0.531082,0,-1.12792,-0.520908,6.03443,-0.636242,-0.164471,1.0042,3.26957,0,0,0
0.531082,1,2.14942,-2.54138,3.8586,-0.0783662,-0.556311,1.00336,2.9956,0,0,0
0.531082,2,2.00029,1.97814,2.65987,-1.67485,-1.62611,1.03615,7.04593,0,0,0
0.531082,3,0.122698,2.55238,1.90726,0.217138,-0.918093,-0.160758,3.43569,0,0,0
0.531082,4,1.15864,2.18048,5.59668,1.51155,0.443463,0.283256,2.51912,0,0,0
0.531082,5,-2.40005,1.96967,3.00876,0.619656,0.609093,0.317596,1.8688,0,0,0
0.662635,0,-1.15477,-0.497496,6.08689,-0.640016,-0.0625267,1.00317,3.26957,0,0,0
0.662635,1,2.14069,-2.56432,3.91008,-0.0881628,-0.528887,1.01982,2.88404,0,0,0
0.662635,2,1.89517,1.88027,2.70612,-1.82414,-1.74828,0.920578,6.7629,0,0,0
0.662635,3,0.128241,2.48519,1.89092,0.202912,-1.01619,-0.204737,3.30846,0,0,0
