time,uav_id,px,py,pz,vx,vy,vz,feedback,ref_x,ref_y,ref_z
7.794e-05,0,6.57181,0.671721,3.30774,0.0509454,0.0683026,-0.0101888,1.15243,0,0,0
7.794e-05,1,7.02583,-0.602505,5.87954,0.181071,0.110672,-0.119921,1.01163,0,0,0
7.794e-05,2,6.134,2.14848,5.93561,-0.0253476,0.28761,-0.0383819,0.234661,0,0,0
7.794e-05,3,0,0,0,0,0,0,0,0,0,0
7.794e-05,4,0,0,0,0,0,0,0,0,0,0
7.794e-05,5,0,0,0,0,0,0,0,0,0,0
0.0578394,0,6.57544,0.681126,3.30647,0.0525473,0.0790147,-0.010578,1.15243,0,0,0
0.0578394,1,7.03149,-0.601461,5.87345,0.161839,0.0865259,-0.118507,1.50014,0,0,0
0.0578394,2,6.14203,2.17437,5.93221,0.0045545,0.329729,-0.0455088,0.234661,0,0,0
0.0578394,3,0,0,0,0,0,0,0,0,0,0
0.0578394,4,0,0,0,0,0,0,0,0,0,0
0.0578394,5,0,0,0,0,0,0,0,0,0,0
0.111489,0,6.57495,0.696856,3.30527,0.0385847,0.111983,-0.00910652,1.14187,0,0,0
0.111489,1,7.03601,-0.600497,5.86887,0.144846,0.0683757,-0.117548,1.50014,0,0,0
0.111489,2,6.14428,2.20511,5.93054,0.00898995,0.382968,-0.0518921,0.179773,0,0,0
0.111489,3,0,0,0,0,0,0,0,0,0,0
0.111489,4,0,0,0,0,0,0,0,0,0,0
0.111489,5,0,0,0,0,0,0,0,0,0,0
0.165746,0,6.57313,0.711312,3.30421,0.0215131,0.132593,-0.00934313,1.14187,0,0,0
0.165746,1,7.04063,-0.5993,5.86293,0.129375,0.0535904,-0.116873,1.49576,0,0,0
0.165746,2,6.14659,2.23202,5.92803,0.0144425,0.415577,-0.055373,0.179773,0,0,0
0.165746,3,0,0,0,0,0,0,0,0,0,0
0.165746,4,0,0,0,0,0,0,0,0,0,0
0.165746,5,0,0,0,0,0,0,0,0,0,0
0.215921,0,6.57391,0.728885,3.30296,0.0159138,0.163825,-0.0112197,1.11882,0,0,0
0.215921,1,7.04666,-0.598081,5.85763,0.122178,0.0416398,-0.115219,1.49576,0,0,0
0.215921,2,6.14751,2.25775,5.92628,0.0146649,0.435874,-0.0565342,0.129937,0,0,0
0.215921,3,0,0,0,0,0,0,0,0,0,0
0.215921,4,0,0,0,0,0,0,0,0,0,0
0.215921,5,0,0,0,0,0,0,0,0,0,0
0.27266,0,6.57184,0.746141,3.30189,0.00190754,0.188529,-0.0110081,1.11882,0,0,0
0.27266,1,7.04824,-0.597257,5.85494,0.100214,0.0322217,-0.106193,1.49208,0,0,0
0.27266,2,6.15109,2.26629,5.92483,0.0284563,0.395848,-0.0540678,0.129937,0,0,0
0.27266,3,0,0,0,0,0,0,0,0,0,0
0.27266,4,0,0,0,0,0,0,0,0,0,0
0.27266,5,0,0,0,0,0,0,0,0,0,0
0.33402,0,6.56839,0.768534,3.30074,-0.0162242,0.229566,-0.0098383,1.09213,0,0,0
0.33402,1,7.05585,-0.594805,5.84816,0.102505,0.0286458,-0.086721,1.49208,0,0,0
0.33402,2,6.15007,2.30416,5.92273,0.0160118,0.457288,-0.055126,0.0890206,0,0,0
0.33402,3,0,0,0,0,0,0,0,0,0,0
0.33402,4,0,0,0,0,0,0,0,0,0,0
0.33402,5,0,0,0,0,0,0,0,0,0,0
0.397027,0,6.56895,0.787538,3.29978,-0.0159235,0.249852,-0.0108343,1.09213,0,0,0
0.397027,1,7.06409,-0.588773,5.84389,0.10616,0.0359161,-0.0465746,1.4813,0,0,0
0.397027,2,6.14945,2.33146,5.92106,0.0099874,0.480537,-0.0530067,0.0890206,0,0,0
0.397027,3,0,0,0,0,0,0,0,0,0,0
0.397027,4,0,0,0,0,0,0,0,0,0,0
0.397027,5,0,0,0,0,0,0,0,0,0,0
0.449751,0,6.56381,0.81617,3.29847,-0.0384346,0.304006,-0.0102963,1.06108,0,0,0
0.449751,1,7.06938,-0.582254,5.8414,0.0996497,0.0422152,0.000524377,1.4813,0,0,0
0.449751,2,6.15319,2.359,5.91991,0.0205675,0.499873,-0.0542459,0.0553827,0,0,0
0.449751,3,0,0,0,0,0,0,0,0,0,0
0.449751,4,0,0,0,0,0,0,0,0,0,0
0.449751,5,0,0,0,0,0,0,0,0,0,0
0.507674,0,6.56889,0.836033,3.29713,-0.0181655,0.315304,-0.010244,1.06108,0,0,0
0.507674,1,7.07258,-0.575188,5.84117,0.0858852,0.0481097,0.0438994,1.46715,0,0,0
0.507674,2,6.14899,2.38794,5.91853,0.0047857,0.52198,-0.0513531,0.0553827,0,0,0
0.507674,3,0,0,0,0,0,0,0,0,0,0
0.507674,4,0,0,0,0,0,0,0,0,0,0
0.507674,5,0,0,0,0,0,0,0,0,0,0
0.570637,0,6.56775,0.864577,3.29606,-0.0245878,0.356588,-0.00948316,1.02475,0,0,0
0.570637,1,7.08006,-0.55073,5.8497,0.068835,0.0907705,0.131037,1.46715,0,0,0
0.570637,2,6.15126,2.40489,5.91773,0.0129362,0.49219,-0.0484247,0.0583843,0,0,0
0.570637,3,0,0,0,0,0,0,0,0,0,0
